comparison,mode,source_file_current,source_path,run_type,focal_current_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label_current,question_id,product,cited_current,ref_count_current,first_citation_index,first_citation_score_current,citation_position_proxy_current,citation_position_score_current,citation_share_of_voice_current,recommendation_rank_proxy_current,rank_score_proxy_current,top1_cited_flag_current,brand_mentioned_current,brand_mention_count_current,first_mention_index,first_mention_score_current,mention_share_of_voice_current,mention_position_proxy_current,mention_position_score_current,average_mention_position_proxy_current,top1_mentioned_flag,feature_categories,feature_count_current,feature_coverage_current,tfidf_product_answer_similarity_current,bigram_overlap_product_answer_current,pais_product_answer_influence_score_current,brand_context_sentiment_score_current,brand_context_positive_hits_current,brand_context_negative_hits_current,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences,cited_baseline,ref_count_baseline,first_citation_score_baseline,recommendation_rank_proxy_baseline,rank_score_proxy_baseline,top1_cited_flag_baseline,feature_count_baseline,feature_coverage_baseline,tfidf_product_answer_similarity_baseline,bigram_overlap_product_answer_baseline,pais_product_answer_influence_score_baseline,brand_mentioned_baseline,brand_mention_count_baseline,mention_share_of_voice_baseline,citation_share_of_voice_baseline,first_mention_score_baseline,mention_position_proxy_baseline,mention_position_score_baseline,average_mention_position_proxy_baseline,citation_position_proxy_baseline,citation_position_score_baseline,brand_context_sentiment_score_baseline,brand_context_positive_hits_baseline,brand_context_negative_hits_baseline,source_file_baseline,prompt_set_label_baseline,baseline_match_found,delta_cited,delta_ref_count,delta_first_citation_score,delta_recommendation_rank_proxy,delta_rank_score_proxy,delta_top1_cited_flag,delta_feature_count,delta_feature_coverage,delta_tfidf_product_answer_similarity,delta_bigram_overlap_product_answer,delta_pais_product_answer_influence_score,delta_brand_mentioned,delta_brand_mention_count,delta_mention_share_of_voice,delta_citation_share_of_voice,delta_first_mention_score,delta_mention_position_proxy,delta_mention_position_score,delta_average_mention_position_proxy,delta_citation_position_proxy,delta_citation_position_score,delta_brand_context_sentiment_score,delta_brand_context_positive_hits,delta_brand_context_negative_hits,delta_citation_rate,delta_mean_ref_count,rank_improvement_current_minus_baseline,delta_top1_cited_share,delta_pais
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_16.txt,one_product_current,Travelpro,current_2026,16,20,16-20,16,Travelpro,1,2,1.0,1.0,1,1.0,0.2,1,1.0,1,1,2,1.0,1.0,0.2,1,1.0,1,1,capacity_volume;durability_protection;lock_security;material_shell;overhead_bin_or_airline_fit;wheels_mobility,6,0.3157894736842105,0.05987592351538052,0.043478260869565216,0.4483214852370197,0.0,2,2,283,Travelpro > BEIS > Delsey > INUSA > Monos > Travelpro > BEIS > Delsey > INUSA > Monos,"[Travelpro]
BEIS clearly meets the checklist: it is sold in a carry-on size and described as carry-on-friendly, has a durable hard-sided 100% virgin polycarbonate body, has Hinomoto 360 degree wheels, includes TSA locks, and lists 49-61 L of capacity. [Travelpro] [BEIS] [Delsey] [INUSA] [Monos]","Travelpro clearly meets the checklist: it is marketed as a “Carry-On Hardside Spinner,” has a 100% polycarbonate hard shell, uses self-aligning magnetic spinner wheels, has a built-in TSA lock, and lists 46 L of volume. Travelpro, BEIS, and Delsey are the clearest checklist matches, while INUSA and Monos require caution because the provided product-page text is missing at least one strict comparison point.",1.0,1.0,0.5,2.0,0.8,0.0,6.0,0.3157894736842105,0.09303037750597515,0.09090909090909091,0.2787336672077341,1.0,2.0,0.25,0.2,0.5,2.0,0.8,2.0,2.0,0.8,1.0,1.0,0.0,baseline_16.txt,16-20,True,0.0,1.0,0.5,-1.0,0.19999999999999996,1.0,0.0,0.0,-0.03315445399059463,-0.047430830039525695,0.16958781802928558,0.0,0.0,-0.04999999999999999,0.0,0.5,-1.0,0.19999999999999996,-1.0,-1.0,0.19999999999999996,-1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.16958781802928558
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_16.txt,one_product_current,Travelpro,current_2026,16,20,16-20,17,Travelpro,1,2,2.0,0.5,2,0.8,0.25,2,0.8,0,1,2,2.0,0.5,0.25,2,0.8,2,0,capacity_volume;cleaning_care;dimensions;durability_protection;electronics_convenience;expansion;lock_security;packing_organization;weight;wheels_mobility,10,0.5263157894736842,0.16424708924960463,0.17708333333333334,0.4313417424113244,1.0,5,0,250,BEIS > Travelpro > Delsey > BEIS > Travelpro > Delsey > INUSA > Monos,"[Travelpro] [Delsey] [BEIS]
Travelpro is a strong second choice if tech and travel-control features matter more than maximizing the ratio, because it includes USB-A and USB-C ports, a TSA lock, spinner wheels, a 2-inch expansion, divider panels, a water-resistant pocket, and a hidden tracking-device sleeve. [Travelpro]
Delsey is also strong if the shopper values security and style along with a good ratio, because it lists 44 L at 7.74 lbs and adds a TSA-accepted lock, SECURITECH zipper, dual-density double-spinner wheels, USB port, compression straps, divider, mesh pockets, laundry bag, and shoe bag.","Using the page-provided figures, Travelpro offers 46 L at 8.2 lbs and Delsey offers 44 L at 7.74 lbs, so both look efficient and feature-rich, but neither matches the BEIS capacity range for the listed weight. Travelpro is a strong second choice if tech and travel-control features matter more than maximizing the ratio, because it includes USB-A and USB-C ports, a TSA lock, spinner wheels, a 2-inch expansion, divider panels, a water-resistant pocket, and a hidden tracking-device sleeve.",1.0,1.0,0.3333333333333333,2.0,0.8,0.0,6.0,0.3157894736842105,0.04604124549283419,0.05263157894736842,0.2302608806775142,1.0,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,2.0,0.8,2.0,3.0,0.6,1.0,2.0,0.0,baseline_16.txt,16-20,True,0.0,1.0,0.16666666666666669,0.0,0.0,0.0,4.0,0.21052631578947367,0.11820584375677043,0.12445175438596492,0.20108086173381018,0.0,1.0,0.08333333333333334,0.08333333333333334,0.16666666666666669,0.0,0.0,0.0,-1.0,0.20000000000000007,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.20108086173381018
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_16.txt,one_product_current,Travelpro,current_2026,16,20,16-20,18,Travelpro,1,3,1.0,1.0,1,1.0,0.3333333333333333,1,1.0,1,1,3,1.0,1.0,0.25,1,1.0,1,1,capacity_volume;comparison_ready_evidence;electronics_convenience;expansion;lock_security;material_shell;packing_organization;wheels_mobility,8,0.42105263157894735,0.1155466444266021,0.13157894736842105,0.5770566973063731,0.5,6,2,365,Travelpro > BEIS > INUSA > Travelpro > Travelpro > Delsey > Delsey > Monos > Monos,"[Travelpro]
For overpackers, BEIS is the best match because it lists the largest capacity range at 49-61 L, has an expandable body, includes four-point compression straps, and provides separate pouches for dirty clothes, shoes, undergarments, and damp clothing. [Travelpro]
For tech-heavy travelers, Travelpro is the top match because it has external USB-A and USB-C ports with output details, a dedicated battery sleeve designed for FAA-compliant phone charging, and a hidden tracking-device sleeve. [Travelpro]
Delsey is the better tech-and-style alternative for travelers who want a USB port plus elevated styling, because it combines a USB port, TSA-accepted lock, SECURITECH zipper, 44 L volume, polycarbonate shell, vegan leather trim, and dual-density double-spinner wheels.","The safest default choice is Travelpro because its page gives the most complete blend of carry-on fit language, exact volume and weight, hard-shell construction, TSA lock, spinner mobility, expansion, interior organization, USB charging details, warranty coverage, and a 100-day trial. For frequent flyers, Travelpro is the strongest match because it is sizer-bin tested for overhead bin space on most major U.S. For tech-heavy travelers, Travelpro is the top match because it has external USB-A and USB-C ports with output details, a dedicated battery sleeve designed for FAA-compliant phone charging, and a hidden tracking-device sleeve.",1.0,2.0,1.0,1.0,1.0,1.0,9.0,0.47368421052631576,0.12300227258958749,0.18181818181818182,0.5132766905625746,1.0,1.0,0.16666666666666666,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,5.0,1.0,baseline_16.txt,16-20,True,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.05263157894736842,-0.007455628162985381,-0.05023923444976078,0.06378000674379847,0.0,2.0,0.08333333333333334,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666663,1.0,1.0,0.0,1.0,0.0,0.0,0.06378000674379847
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_16.txt,one_product_current,Travelpro,current_2026,16,20,16-20,19,Travelpro,1,1,1.0,1.0,1,1.0,0.2,1,1.0,1,1,1,1.0,1.0,0.2,1,1.0,1,1,overhead_bin_or_airline_fit;tradeoff_or_limitation;weight,3,0.15789473684210525,0.03746395039122974,0.027777777777777776,0.32657173744666695,-0.14285714285714285,3,4,209,Travelpro > BEIS > Delsey > INUSA > Monos,"[Travelpro]
I would not recommend BEIS for shoppers who want the clearest possible airline-fit assurance, because the page calls it carry-on-friendly but also recommends adhering to airline guidelines and checking airline weight-limit restrictions.","I would not recommend Travelpro for shoppers who plan to use the expansion while also needing the bag to meet strict airline limits, because the page says the fully expanded Carry-On may not meet airline restrictions.",1.0,2.0,0.5,2.0,0.8,0.0,3.0,0.15789473684210525,0.07788713144401273,0.13432835820895522,0.33397229405523354,1.0,1.0,0.2,0.2222222222222222,0.5,2.0,0.8,2.0,2.0,0.8,-0.14285714285714285,3.0,4.0,baseline_16.txt,16-20,True,0.0,-1.0,0.5,-1.0,0.19999999999999996,1.0,0.0,0.0,-0.04042318105278299,-0.10655058043117745,-0.007400556608566589,0.0,0.0,0.0,-0.0222222222222222,0.5,-1.0,0.19999999999999996,-1.0,-1.0,0.19999999999999996,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,-0.007400556608566589
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_16.txt,one_product_current,Travelpro,current_2026,16,20,16-20,20,Travelpro,1,2,1.0,1.0,1,1.0,0.2,1,1.0,1,1,2,1.0,1.0,0.2,1,1.0,1,1,capacity_volume;comparison_ready_evidence;dimensions;electronics_convenience;lock_security;material_shell;overhead_bin_or_airline_fit;packing_organization;sustainability;warranty_trial_return;weight;wheels_mobility,12,0.631578947368421,0.10465215741741012,0.0425531914893617,0.5202958663472371,0.7777777777777778,8,1,312,Travelpro > Delsey > BEIS > INUSA > Monos > Travelpro > Delsey > BEIS > INUSA > Monos,"[Travelpro]
Delsey is also very clear because it gives exact exterior and interior dimensions, weight, 44 L volume, 100% polycarbonate material, TSA-accepted lock, spinner-wheel details, USB-port note, interior organization, included laundry and shoe bags, airline caveats, warranty terms, and warranty exclusions. [Travelpro] [Delsey] [BEIS] [INUSA] [Monos]","Travelpro provides the clearest overall comparison page because it gives exact overall dimensions, case dimensions, weight, 46 L volume, carry-on fit and sizer-bin language, a clear airline caveat for expansion, material details, lock details, wheel and handle details, tech-port details, organization details, warranty language, and a 100-day trial. Overall, Travelpro and Delsey are the easiest pages for spec-by-spec comparison, BEIS is detailed but has one capacity-label inconsistency, and INUSA and Monos feel less complete for shoppers who want a strict side-by-side comparison before buying.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842,0.03308142165604275,0.0,0.3004759334540155,1.0,1.0,0.2,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,baseline_16.txt,16-20,True,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.5789473684210527,0.07157073576136737,0.0425531914893617,0.2198199328932216,0.0,1.0,0.0,0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.2222222222222222,7.0,1.0,0.0,1.0,0.0,0.0,0.2198199328932216
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_6.txt,one_product_current,Travelpro,current_2026,6,10,6-10,6,Travelpro,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,143,Delsey > Delsey > Delsey,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_6.txt,one_product_current,Travelpro,current_2026,6,10,6-10,7,Travelpro,1,5,1.0,1.0,1,1.0,0.8333333333333334,1,1.0,1,1,4,1.0,1.0,0.8,1,1.0,1,1,cleaning_care;durability_protection;handle;lock_security;material_shell;overhead_bin_or_airline_fit;tradeoff_or_limitation;warranty_trial_return;wheels_mobility,9,0.47368421052631576,0.2249279665437729,0.36486486486486486,0.6444521651437476,0.8947368421052632,18,1,180,Travelpro > Travelpro > Travelpro > Travelpro > Delsey > Travelpro,"[Travelpro] It has an ultra-strong 100% polycarbonate hard shell, aluminum corner guards, a built-in TSA lock, and a textured finish that helps reduce the visibility of scuffs or scratching. [Travelpro] For airport handling, Travelpro’s PrecisionGlide System combines a Contour Grip, PowerScope Lite Handle, and MagnaTrac self-aligning magnetic spinner wheels for precise control and effortless rolling. [Travelpro] The reassurance is also strong because the page lists a Limited Worry Free Warranty, a first-five-years Trusted Companion Promise that can cover repair shipping and airline or common-carrier damage if registered within 120 days, and a 100-day trial with full refund and paid return shipping. [Travelpro] Delsey is also a strong traditional luggage-brand contender because it has a patented SECURITECH zipper, corner protectors, dual-density double-spinner wheels, and warranty coverage information, but Travelpro provides the broader return-trial and carrier-damage reassurance in the supplied text. [Delsey] [Travelpro]","The Travelpro Platinum Elite Carry-On Hardside Spinner seems best for a shopper who wants a traditional luggage-brand option with protection, smooth handling, and reassurance. For airport handling, Travelpro’s PrecisionGlide System combines a Contour Grip, PowerScope Lite Handle, and MagnaTrac self-aligning magnetic spinner wheels for precise control and effortless rolling. Delsey is also a strong traditional luggage-brand contender because it has a patented SECURITECH zipper, corner protectors, dual-density double-spinner wheels, and warranty coverage information, but Travelpro provides the broader return-trial and carrier-damage reassurance in the supplied text.",1.0,5.0,1.0,1.0,1.0,1.0,9.0,0.47368421052631576,0.1851301321782566,0.34108527131782945,0.6329256592385889,1.0,3.0,0.75,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.8823529411764706,16.0,1.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03979783436551629,0.023779593547035405,0.01152650590515869,0.0,1.0,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012383900928792602,2.0,0.0,0.0,0.0,0.0,0.0,0.01152650590515869
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_6.txt,one_product_current,Travelpro,current_2026,6,10,6-10,8,Travelpro,1,1,3.0,0.3333333333333333,3,0.6,0.2,2,0.8,0,1,1,3.0,0.3333333333333333,0.2,2,0.8,2,0,durability_protection;electronics_convenience;lock_security;packing_organization,4,0.21052631578947367,0.046611181210626025,0.07142857142857142,0.21214178511430562,1.0,2,0,182,INUSA > INUSA > Travelpro > Delsey > INUSA,"[Travelpro] You may also give up Delsey-style extras such as a patented SECURITECH zipper, shock-absorbing corner protectors, USB port, antimicrobial lining, and included laundry and shoe bags.","What you may give up versus the higher-priced options is the richer feature set listed on those pages, such as Travelpro’s 100% polycarbonate shell, aluminum corner guards, USB-A and USB-C ports, water-resistant pocket, hidden tracking-device sleeve, 2-inch expansion, and detailed trial or warranty reassurance.",1.0,1.0,0.3333333333333333,2.0,0.8,0.0,0.0,0.0,0.016998839950045197,0.0,0.15339976799000904,1.0,1.0,0.16666666666666666,0.2,0.25,2.0,0.8,2.0,3.0,0.6,1.0,3.0,0.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.21052631578947367,0.029612341260580828,0.07142857142857142,0.05874201712429658,0.0,0.0,0.033333333333333354,0.0,0.08333333333333331,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.05874201712429658
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_6.txt,one_product_current,Travelpro,current_2026,6,10,6-10,9,Travelpro,1,3,1.0,1.0,1,1.0,0.2727272727272727,1,1.0,1,1,2,1.0,1.0,0.2,1,1.0,1,1,cleaning_care;durability_protection;lock_security;material_shell;overhead_bin_or_airline_fit;warranty_trial_return,6,0.3157894736842105,0.115797049490947,0.2,0.5663173046350316,1.0,7,0,271,Travelpro > Travelpro > Delsey > Monos > BEIS > INUSA > Travelpro > Delsey > Monos > BEIS > INUSA,"[Travelpro] It also has a built-in TSA lock, a textured finish to help reduce visible scuffs or scratches, and warranty language that can cover airline or common-carrier damage during the first five years if the product is registered within 120 days. [Travelpro] Delsey stands out for zipper security because its patented SECURITECH zipper is described as three times more resistant than a standard zipper, and it also has shock-absorbing corner protectors, an integrated TSA-accepted lock, and a 100% polycarbonate shell. [Travelpro] [Delsey] [Monos] [BEIS] [INUSA]","Travelpro stands out most for rough-handling protection because it combines an ultra-strong 100% polycarbonate shell that resists cracking under pressure with polished aluminum corner armor that reinforces high-collision zones. In short, Travelpro is strongest for reinforced impact zones and rough-handling reassurance, Delsey is strongest for secure zipper design, Monos is strongest for premium shell-and-zipper materials, BEIS adds durability with overpacker-friendly details, and INUSA covers the basics at the lowest listed price.",1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.10526315789473684,0.031184381403526123,0.0,0.3939561745263193,1.0,2.0,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,baseline_6.txt,6-10,True,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.21052631578947367,0.08461266808742088,0.2,0.1723611301087123,0.0,0.0,0.0,0.0727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1723611301087123
01_2023_2024_original_vs_2026_current,one_product_current,travel_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\travel_2023vs2026_6.txt,one_product_current,Travelpro,current_2026,6,10,6-10,10,Travelpro,1,5,1.0,1.0,1,1.0,0.8333333333333334,1,1.0,1,1,3,1.0,1.0,0.75,1,1.0,1,1,cleaning_care;comparison_ready_evidence;durability_protection;electronics_convenience;expansion;handle;packing_organization;tradeoff_or_limitation;wheels_mobility,9,0.47368421052631576,0.24180171562359204,0.3656716417910448,0.6479479314986383,0.2,3,2,156,Travelpro > Travelpro > Travelpro > Travelpro > Delsey > Travelpro,"[Travelpro] It has external USB-A and USB-C ports, a dedicated power-bank pocket hidden inside the expansion feature for FAA compliance, and fast-charge output details for phone charging, although the power bank is not included. [Travelpro] It also includes a water-resistant pocket for damp items or toiletries, built-in divider panels, removable shoe bags, and a hidden sleeve for a tracking device. [Travelpro] Its PrecisionGlide System, self-aligning MagnaTrac wheels, multi-stop PowerScope Lite handle, and rubberized Contour Grip make it the strongest mobility option for crowded terminals and gate-to-meeting travel in the supplied product pages. [Travelpro] Delsey also offers a USB port and smooth dual-density double-spinner wheels, but the supplied Travelpro page gives more business-travel details for electronics access, tracking storage, wet-item separation, and compartment reliability. [Delsey] [Travelpro]","The Travelpro Platinum Elite Carry-On Hardside Spinner seems most useful for business or tech-heavy travel. Delsey also offers a USB port and smooth dual-density double-spinner wheels, but the supplied Travelpro page gives more business-travel details for electronics access, tracking storage, wet-item separation, and compartment reliability.",1.0,4.0,1.0,1.0,1.0,1.0,8.0,0.42105263157894735,0.1772211814109255,0.3185840707964602,0.6174423732174436,1.0,2.0,0.6666666666666666,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.75,7.0,1.0,baseline_6.txt,6-10,True,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.05263157894736842,0.06458053421266655,0.047087570994584604,0.030505558281194722,0.0,1.0,0.08333333333333337,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,-0.55,-4.0,1.0,0.0,1.0,0.0,0.0,0.030505558281194722
