comparison,mode,source_file,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label,question_id,product,cited,ref_count,first_citation_index,first_citation_score,citation_position_proxy,citation_position_score,citation_share_of_voice,recommendation_rank_proxy,rank_score_proxy,top1_cited_flag,brand_mentioned,brand_mention_count,first_mention_index,first_mention_score,mention_share_of_voice,mention_position_proxy,mention_position_score,average_mention_position_proxy,top1_mentioned_flag,feature_categories,feature_count,feature_coverage,tfidf_product_answer_similarity,bigram_overlap_product_answer,pais_product_answer_influence_score,brand_context_sentiment_score,brand_context_positive_hits,brand_context_negative_hits,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,br_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\br_16.txt,one_product_geo_rewrite,BR,geo_rewrite_2023_2024,16,20,16-20,18,BR,1,3,3.0,0.3333333333333333,3,0.6,0.21428571428571427,3,0.6,0,1,5,4.0,0.25,0.2,3,0.6,3,0,handle;lock_security;overhead_bin_or_airline_fit;price_value;tradeoff_or_limitation;warranty_trial_return;weight;wheels_mobility,8,0.42105263157894735,0.06122822284584587,0.07058823529411765,0.4237110728457429,0.42857142857142855,5,2,419,Away > July > BR > Away > Century > BR > Rimowa > July > BR > Rimowa > July > Century > Century > Rimowa,"[Briggs & Riley]

For budget shoppers, Away is the clearest choice among pages that state prices because it is listed at $275, while Hartmann is $370, Briggs & Riley is $699, and RIMOWA is $700. [Away] [Hartmann] [Briggs & Riley] [RIMOWA] July cannot be compared on price because the provided July text does not include a price. [Briggs & Riley] RIMOWA is best for frequent flyers who want the lightest premium option because it weighs 4.9 lb and includes TSA-approved locks, the Multiwheel system, a three-stage T-Bar handle, and a lifetime guarantee.","Briggs & Riley is also a strong overpacker or business-traveler match if a hard shell is not required, because its CX system expands from 37 L to 48 L and compresses back down, and it includes a crease-reducing garment folder and premium cinch-down garment panels. For budget shoppers, Away is the clearest choice among pages that state prices because it is listed at $275, while Hartmann is $370, Briggs & Riley is $699, and RIMOWA is $700. For frequent flyers, Briggs & Riley is best for travelers who prioritize durability, repair support, flat packing, and garment care, because it has impact-resistant corner guards, self-repairing YKK zippers, an Outsider handle for a flat packing surface, a garment folder, and a lifetime repair guarantee with no proof of purchase needed."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,br_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\br_16.txt,one_product_geo_rewrite,BR,original_2023_2024,16,20,16-20,18,Century,1,3,5.0,0.2,5,0.2,0.21428571428571427,4,0.4,0,1,6,7.0,0.14285714285714285,0.24,4,0.4,4,0,handle;material_shell;overhead_bin_or_airline_fit;price_value;sustainability;tradeoff_or_limitation;warranty_trial_return;weight,8,0.42105263157894735,0.06188166904284272,0.06896551724137931,0.396931687710565,0.25,5,3,419,Away > July > BR > Away > Century > BR > Rimowa > July > BR > Rimowa > July > Century > Century > Rimowa,"[Away] [Hartmann] [Briggs & Riley] [RIMOWA] July cannot be compared on price because the provided July text does not include a price. [Hartmann]

For style-focused travelers, Hartmann and RIMOWA stand out most. [Hartmann] RIMOWA fits the premium minimalist shopper with a Black Gloss Essential Lite Cabin design, polycarbonate outside material, a T-Bar telescopic handle, and a lifetime guarantee.","For budget shoppers, Away is the clearest choice among pages that state prices because it is listed at $275, while Hartmann is $370, Briggs & Riley is $699, and RIMOWA is $700. For tech-heavy travelers, July and Hartmann are the best matches. Hartmann includes an integrated USB port with its recessed TSA lock, although the battery is not included. For style-focused travelers, Hartmann and RIMOWA stand out most. Hartmann emphasizes a distinctive hardside carry-on with metallic film, signature Hartmann print, sophisticated colors, and an iconic leather-wrapped top carry handle."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,br_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\br_16.txt,one_product_geo_rewrite,BR,original_2023_2024,16,20,16-20,18,July,1,3,2.0,0.5,2,0.8,0.21428571428571427,2,0.8,0,1,6,2.0,0.5,0.24,2,0.8,2,0,capacity_volume;cleaning_care;durability_protection;electronics_convenience;expansion;handle;lock_security;material_shell;packing_organization;price_value;warranty_trial_return,11,0.5789473684210527,0.06601213364818602,0.03571428571428571,0.4843490432709906,0.2,6,4,419,Away > July > BR > Away > Century > BR > Rimowa > July > BR > Rimowa > July > Century > Century > Rimowa,"[July] Briggs & Riley is also a strong overpacker or business-traveler match if a hard shell is not required, because its CX system expands from 37 L to 48 L and compresses back down, and it includes a crease-reducing garment folder and premium cinch-down garment panels. [July]

For frequent flyers, Briggs & Riley is best for travelers who prioritize durability, repair support, flat packing, and garment care, because it has impact-resistant corner guards, self-repairing YKK zippers, an Outsider handle for a flat packing surface, a garment folder, and a lifetime repair guarantee with no proof of purchase needed. [July] Hartmann includes an integrated USB port with its recessed TSA lock, although the battery is not included.","For overpackers, July is the better hard-shell match because it offers 42 L of capacity, a Y-Strap compression system, a hidden laundry bag, and is described as designed to hold the maximum amount allowed inside the cabin. July cannot be compared on price because the provided July text does not include a price. For tech-heavy travelers, July and Hartmann are the best matches. July includes an ejectable battery with USB-C and standard USB docks and says the battery is approved for flying across all major airlines."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,br_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\br_16.txt,one_product_geo_rewrite,BR,original_2023_2024,16,20,16-20,18,Rimowa,1,3,7.0,0.14285714285714285,7,0.0,0.21428571428571427,5,0.2,0,1,6,9.0,0.1111111111111111,0.24,5,0.2,5,0,electronics_convenience;price_value;tradeoff_or_limitation,3,0.15789473684210525,0.02854222302009726,0.0,0.31585882054386905,0.5,6,2,419,Away > July > BR > Away > Century > BR > Rimowa > July > BR > Rimowa > July > Century > Century > Rimowa,"[Away] [Hartmann] [Briggs & Riley] [RIMOWA] July cannot be compared on price because the provided July text does not include a price. [RIMOWA]

For tech-heavy travelers, July and Hartmann are the best matches. [RIMOWA]","For budget shoppers, Away is the clearest choice among pages that state prices because it is listed at $275, while Hartmann is $370, Briggs & Riley is $699, and RIMOWA is $700. RIMOWA is best for frequent flyers who want the lightest premium option because it weighs 4.9 lb and includes TSA-approved locks, the Multiwheel system, a three-stage T-Bar handle, and a lifetime guarantee. For style-focused travelers, Hartmann and RIMOWA stand out most. RIMOWA fits the premium minimalist shopper with a Black Gloss Essential Lite Cabin design, polycarbonate outside material, a T-Bar telescopic handle, and a lifetime guarantee."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,br_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\br_16.txt,one_product_geo_rewrite,BR,original_2023_2024,16,20,16-20,19,Away,1,1,2.0,0.5,2,0.8,0.2,2,0.8,0,1,2,2.0,0.5,0.2857142857142857,2,0.8,2,0,capacity_volume,1,0.05263157894736842,0.01147765820757958,0.0,0.19615518076432295,0.3333333333333333,4,2,239,BR > Away > Century > July > Rimowa,"[Away]

I would not recommend Hartmann for shoppers who need a confidently comparable capacity figure before buying.","I would not recommend Away for shoppers who need maximum packing volume for longer trips. The page calls it Away’s smallest suitcase, describes it as perfect for a quick trip, and lists a 3-5 day use case with capacity for 5-7 outfits."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,br_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\br_16.txt,one_product_geo_rewrite,BR,geo_rewrite_2023_2024,16,20,16-20,19,BR,1,1,1.0,1.0,1,1.0,0.2,1,1.0,1,1,1,1.0,1.0,0.14285714285714285,1,1.0,1,1,capacity_volume,1,0.05263157894736842,0.05557094542665371,0.0625,0.31434883820813775,0.0,2,2,239,BR > Away > Century > July > Rimowa,"[Briggs & Riley]

I would not recommend Away for shoppers who need maximum packing volume for longer trips.",I would not recommend Briggs & Riley for a shopper whose top requirement is a hard-shell carry-on or the lightest possible bag.
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,br_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\br_16.txt,one_product_geo_rewrite,BR,original_2023_2024,16,20,16-20,19,Century,1,1,3.0,0.3333333333333333,3,0.6,0.2,3,0.6,0,1,1,4.0,0.25,0.14285714285714285,3,0.6,3,0,,0,0.0,0.021007763025321157,0.0,0.1542015526050642,0.0,3,3,239,BR > Away > Century > July > Rimowa,"[Hartmann]

I would not recommend July for shoppers who need immediate availability or who do not want a tech-enabled suitcase.",I would not recommend Hartmann for shoppers who need a confidently comparable capacity figure before buying.
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,br_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\br_16.txt,one_product_geo_rewrite,BR,original_2023_2024,16,20,16-20,19,July,1,1,4.0,0.25,4,0.4,0.2,4,0.4,0,1,2,5.0,0.2,0.2857142857142857,4,0.4,4,0,packing_organization;price_value,2,0.10526315789473684,0.038426866647702555,0.0,0.1620713382418212,-0.3333333333333333,2,4,239,BR > Away > Century > July > Rimowa,"[July]

I would not recommend RIMOWA for budget shoppers or shoppers who want rich packing-compression features.","I would not recommend July for shoppers who need immediate availability or who do not want a tech-enabled suitcase. The selected July Carry On Original is marked LIMITED EDITION and PREORDER, and it includes an ejectable battery with USB-C."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,br_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\br_16.txt,one_product_geo_rewrite,BR,original_2023_2024,16,20,16-20,19,Rimowa,1,1,5.0,0.2,5,0.2,0.2,5,0.2,0,1,1,7.0,0.14285714285714285,0.14285714285714285,5,0.2,5,0,,0,0.0,0.10056033310850526,0.0,0.14344539995503439,0.0,1,1,239,BR > Away > Century > July > Rimowa,[RIMOWA],I would not recommend RIMOWA for budget shoppers or shoppers who want rich packing-compression features.
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,br_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\br_16.txt,one_product_geo_rewrite,BR,original_2023_2024,16,20,16-20,20,Away,1,1,1.0,1.0,1,1.0,0.14285714285714285,1,1.0,1,1,2,1.0,1.0,0.2222222222222222,1,1.0,1,1,comparison_ready_evidence;dimensions,2,0.10526315789473684,0.01656319933055412,0.0,0.3076986047783915,-0.5,1,3,300,Away > BR > July > July > Century > Rimowa > Rimowa,"[Away]

Briggs & Riley is also very clear for feature depth and trust signals.",Away provides the clearest all-around comparison page. Its page is slightly harder to compare than Away or Briggs & Riley because the provided text does not include a price and the selected item is marked LIMITED EDITION and PREORDER.
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,br_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\br_16.txt,one_product_geo_rewrite,BR,geo_rewrite_2023_2024,16,20,16-20,20,BR,1,1,2.0,0.5,2,0.8,0.14285714285714285,2,0.8,0,1,3,2.0,0.5,0.3333333333333333,2,0.8,2,0,capacity_volume;comparison_ready_evidence;dimensions;electronics_convenience;material_shell;packing_organization;sustainability;warranty_trial_return;weight;wheels_mobility,10,0.5263157894736842,0.046252379683227415,0.043478260869565216,0.30436870629515045,0.25,5,3,300,Away > BR > July > July > Century > Rimowa > Rimowa,"[Briggs & Riley]

July is strong on travel-use language, capacity, weight, dimensions, shell material, wheel design, battery details, compression, laundry storage, warranty, and returns.","Briggs & Riley is also very clear for feature depth and trust signals. It gives price, carry-on positioning, dimensions, capacity range, weight, material, spinner wheels, TSA and Travel Sentry lock details, CX expansion-compression, garment-care features, flat-packing language, pockets, self-repairing zippers, impact-resistant guards, and a lifetime repair guarantee. Its page is slightly harder to compare than Away or Briggs & Riley because the provided text does not include a price and the selected item is marked LIMITED EDITION and PREORDER."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,br_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\br_16.txt,one_product_geo_rewrite,BR,original_2023_2024,16,20,16-20,20,Century,1,1,5.0,0.2,5,0.2,0.14285714285714285,4,0.4,0,1,1,7.0,0.14285714285714285,0.1111111111111111,4,0.4,4,0,capacity_volume;cleaning_care;comparison_ready_evidence;overhead_bin_or_airline_fit;price_value;tradeoff_or_limitation,6,0.3157894736842105,0.04584345850700522,0.05,0.2031599197715765,0.0,2,2,300,Away > BR > July > July > Century > Rimowa > Rimowa,"[Hartmann]

RIMOWA gives clean core specs and premium trust signals but is harder to compare against liter-based carry-on pages.",Hartmann is useful but less complete for comparison shoppers.
