comparison,mode,source_file_geo,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label_geo,question_id,product,cited_geo,ref_count_geo,first_citation_index,first_citation_score_geo,citation_position_proxy_geo,citation_position_score_geo,citation_share_of_voice_geo,recommendation_rank_proxy_geo,rank_score_proxy_geo,top1_cited_flag_geo,brand_mentioned_geo,brand_mention_count_geo,first_mention_index,first_mention_score_geo,mention_share_of_voice_geo,mention_position_proxy_geo,mention_position_score_geo,average_mention_position_proxy_geo,top1_mentioned_flag,feature_categories,feature_count_geo,feature_coverage_geo,tfidf_product_answer_similarity_geo,bigram_overlap_product_answer_geo,pais_product_answer_influence_score_geo,brand_context_sentiment_score_geo,brand_context_positive_hits_geo,brand_context_negative_hits_geo,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences,cited_baseline,ref_count_baseline,first_citation_score_baseline,recommendation_rank_proxy_baseline,rank_score_proxy_baseline,top1_cited_flag_baseline,feature_count_baseline,feature_coverage_baseline,tfidf_product_answer_similarity_baseline,bigram_overlap_product_answer_baseline,pais_product_answer_influence_score_baseline,brand_mentioned_baseline,brand_mention_count_baseline,mention_share_of_voice_baseline,citation_share_of_voice_baseline,first_mention_score_baseline,mention_position_proxy_baseline,mention_position_score_baseline,average_mention_position_proxy_baseline,citation_position_proxy_baseline,citation_position_score_baseline,brand_context_sentiment_score_baseline,brand_context_positive_hits_baseline,brand_context_negative_hits_baseline,source_file_baseline,prompt_set_label_baseline,baseline_match_found,delta_cited,delta_ref_count,delta_first_citation_score,delta_recommendation_rank_proxy,delta_rank_score_proxy,delta_top1_cited_flag,delta_feature_count,delta_feature_coverage,delta_tfidf_product_answer_similarity,delta_bigram_overlap_product_answer,delta_pais_product_answer_influence_score,delta_brand_mentioned,delta_brand_mention_count,delta_mention_share_of_voice,delta_citation_share_of_voice,delta_first_mention_score,delta_mention_position_proxy,delta_mention_position_score,delta_average_mention_position_proxy,delta_citation_position_proxy,delta_citation_position_score,delta_brand_context_sentiment_score,delta_brand_context_positive_hits,delta_brand_context_negative_hits,delta_citation_rate,delta_mean_ref_count,rank_improvement_geo_minus_baseline,delta_top1_cited_share,delta_pais
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_11.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,11,15,11-15,13,Travelpro,1,2,7.0,0.14285714285714285,7,0.0,0.2,4,0.4,0,1,2,7.0,0.14285714285714285,0.2,4,0.4,4,0,cleaning_care;durability_protection;material_shell;sustainability;warranty_trial_return;wheels_mobility,6,0.3157894736842105,0.12148127544693206,0.2777777777777778,0.32435891173099046,0.7142857142857143,6,1,237,Delsey > Delsey > BEIS > Monos > BEIS > Monos > Travelpro > INUSA > Travelpro > INUSA,"[Travelpro] [INUSA] Travelpro still gives strong durability evidence through an ultra-strong 100% polycarbonate shell that flexes on impact, aluminum corner guards, and warranty coverage for defects affecting wheels, zippers, extension handles, and carrying handles. [Travelpro] INUSA gives durability evidence through PC/ABS-engineered material, hard-flex construction, an impact-resistant design, and a water/scratch-resistant finish.","Travelpro and INUSA do not provide concrete sustainability-related information in the supplied product-page text. Travelpro still gives strong durability evidence through an ultra-strong 100% polycarbonate shell that flexes on impact, aluminum corner guards, and warranty coverage for defects affecting wheels, zippers, extension handles, and carrying handles.",1.0,1.0,0.16666666666666666,4.0,0.4,0.0,2.0,0.10526315789473684,0.009316085509453367,0.05555555555555555,0.14791584868083804,1.0,2.0,0.2222222222222222,0.125,0.2,4.0,0.4,4.0,6.0,0.0,-0.3333333333333333,1.0,2.0,baseline_11.txt,11-15,True,0.0,1.0,-0.023809523809523808,0.0,0.0,0.0,4.0,0.21052631578947367,0.11216518993747869,0.22222222222222224,0.17644306305015242,0.0,0.0,-0.0222222222222222,0.07500000000000001,-0.05714285714285716,0.0,0.0,0.0,1.0,0.0,1.0476190476190477,5.0,-1.0,0.0,1.0,0.0,0.0,0.17644306305015242
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_11.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,11,15,11-15,14,Travelpro,1,3,1.0,1.0,1,1.0,0.2727272727272727,1,1.0,1,1,3,1.0,1.0,0.3333333333333333,1,1.0,1,1,cleaning_care;dimensions;durability_protection;electronics_convenience;expansion;handle;lock_security;packing_organization;tradeoff_or_limitation;weight;wheels_mobility,11,0.5789473684210527,0.12485463356635652,0.22727272727272727,0.6248513094883908,0.6666666666666666,5,1,297,Travelpro > Travelpro > BEIS > Delsey > Monos > INUSA > Monos > BEIS > Travelpro > Delsey > INUSA,"[Travelpro] Travelpro also adds practical organization and travel features, including a 2-inch expansion option, multiple accessory pockets, a water-resistant pocket for damp items or toiletries, TSA-approved lock, self-aligning spinner wheels, and a four-stop adjustable handle. [Travelpro]

BEIS may be the most useful option for travelers who care more about airport handling and packing extras than charging, because it includes a side carry handle with a weight-limit indicator, a retractable bag-attach strap that holds up to 15 lbs, an expandable body, TSA locks, a cushioned trolley handle, compression features, and separate pouches for dirty clothes, shoes, undergarments, and damp clothing. [Monos] [BEIS] [Travelpro] [Delsey] [INUSA]","Travelpro seems the most useful overall for travel-day convenience if phone charging and easy power-bank access matter, because it includes external USB-A and USB-C ports with fast-charge capabilities plus a dedicated external-access, FAA-compliant battery pocket, though the power bank is not included. Travelpro also adds practical organization and travel features, including a 2-inch expansion option, multiple accessory pockets, a water-resistant pocket for damp items or toiletries, TSA-approved lock, self-aligning spinner wheels, and a four-stop adjustable handle. INUSA offers useful basics such as a TSA-approved lock, four silent spinner wheels, ergonomic GEL handles, side studs, tie-down straps, and self-repairable oversized zippers, but it has fewer premium convenience extras than Travelpro, BEIS, or Delsey.",1.0,2.0,1.0,1.0,1.0,1.0,9.0,0.47368421052631576,0.05269512247489617,0.07142857142857142,0.48265681898119484,1.0,2.0,0.2857142857142857,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,baseline_11.txt,11-15,True,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.10526315789473689,0.07215951109146035,0.15584415584415584,0.14219449050719601,0.0,1.0,0.047619047619047616,-0.012987012987012991,0.0,0.0,0.0,0.0,0.0,0.0,-0.33333333333333337,2.0,1.0,0.0,1.0,0.0,0.0,0.14219449050719601
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_11.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,11,15,11-15,15,Travelpro,1,3,1.0,1.0,1,1.0,0.25,1,1.0,1,1,3,1.0,1.0,0.25,1,1.0,1,1,capacity_volume;comparison_ready_evidence;dimensions;electronics_convenience;lock_security;overhead_bin_or_airline_fit;sustainability;tradeoff_or_limitation;warranty_trial_return;weight,10,0.5263157894736842,0.04033202195787241,0.014492753623188406,0.5655034753297896,0.2,6,4,300,Travelpro > Delsey > BEIS > Monos > INUSA > Travelpro > BEIS > Delsey > INUSA > Delsey > Travelpro > Delsey,"[Travelpro] Delsey also gives strong information because it lists weight, exterior and interior dimensions, volume, material, airline-fit language, airline-size cautions, USB details, zipper-strength claims, interior features, and warranty information. [Travelpro] [BEIS] [Delsey] [INUSA] A shopper should also double-check sustainability details if that matters, because only Delsey gives a recycled-materials claim and even that claim lacks percentage, component, and certification details in the provided text. [Travelpro] [Delsey]","Travelpro has the strongest information quality overall because it provides overall dimensions including wheels and handles, case dimensions, weight, volume, sizer-bin testing language, expansion warnings, material and protection details, charging details, warranty coverage, and a 100-day trial. Before purchase, a shopper should double-check the exact current airline sizer limits for the airlines they fly most, especially for expanded Travelpro and BEIS use, Delsey Carry-On Plus sizing, and INUSA’s wheel-inclusive height. Shoppers who want charging should also remember that Travelpro and Delsey both say the power bank is not included.",1.0,2.0,1.0,1.0,1.0,1.0,9.0,0.47368421052631576,0.06274956255568252,0.018518518518518517,0.47673119906084416,1.0,3.0,0.2,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.375,11.0,5.0,baseline_11.txt,11-15,True,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.05263157894736842,-0.022417540597810114,-0.0040257648953301115,0.08877227626894546,0.0,0.0,0.04999999999999999,0.08333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,-0.175,-5.0,-1.0,0.0,1.0,0.0,0.0,0.08877227626894546
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_16.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,16,20,16-20,16,Travelpro,1,1,1.0,1.0,1,1.0,0.16666666666666666,1,1.0,1,1,1,1.0,1.0,0.16666666666666666,1,1.0,1,1,capacity_volume;expansion;lock_security;material_shell;overhead_bin_or_airline_fit;wheels_mobility,6,0.3157894736842105,0.22182704439390782,0.4878048780487805,0.4640273686562741,1.0,2,0,258,Travelpro > Delsey > BEIS > BEIS > INUSA > Monos,"Travelpro clearly meets the strict checklist: it is marketed as a Carry-On Expandable Hardside Spinner, has an ultra-strong 100% polycarbonate hard shell, eight MagnaTrac self-aligning spinner wheels, a built-in TSA-approved lock, and 45 L of volume [Travelpro].","Travelpro clearly meets the strict checklist: it is marketed as a Carry-On Expandable Hardside Spinner, has an ultra-strong 100% polycarbonate hard shell, eight MagnaTrac self-aligning spinner wheels, a built-in TSA-approved lock, and 45 L of volume  .",1.0,1.0,0.5,2.0,0.8,0.0,6.0,0.3157894736842105,0.09303037750597515,0.09090909090909091,0.2787336672077341,1.0,2.0,0.25,0.2,0.5,2.0,0.8,2.0,2.0,0.8,1.0,1.0,0.0,baseline_16.txt,16-20,True,0.0,0.0,0.5,-1.0,0.19999999999999996,1.0,0.0,0.0,0.12879666688793268,0.39689578713968954,0.18529370144853996,0.0,-1.0,-0.08333333333333334,-0.033333333333333354,0.5,-1.0,0.19999999999999996,-1.0,-1.0,0.19999999999999996,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.18529370144853996
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_16.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,16,20,16-20,17,Travelpro,1,1,2.0,0.5,2,0.8,0.16666666666666666,2,0.8,0,1,1,2.0,0.5,0.125,2,0.8,2,0,capacity_volume;cleaning_care;durability_protection;electronics_convenience;lock_security;packing_organization;price_value;weight;wheels_mobility,9,0.47368421052631576,0.1329527918529334,0.375,0.36091073380918315,1.0,2,0,217,BEIS > Travelpro > Delsey > Monos > INUSA > INUSA,"Travelpro is a strong runner-up for shoppers who value control and tech features because it lists 45 L at 8.1 lb, eight self-aligning spinner wheels, a built-in TSA-approved lock, USB A and C ports, divider panels, accessory pockets, and a water-resistant pocket [Travelpro].","Travelpro is a strong runner-up for shoppers who value control and tech features because it lists 45 L at 8.1 lb, eight self-aligning spinner wheels, a built-in TSA-approved lock, USB A and C ports, divider panels, accessory pockets, and a water-resistant pocket  .",1.0,1.0,0.3333333333333333,2.0,0.8,0.0,6.0,0.3157894736842105,0.04604124549283419,0.05263157894736842,0.2302608806775142,1.0,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,2.0,0.8,2.0,3.0,0.6,1.0,2.0,0.0,baseline_16.txt,16-20,True,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,3.0,0.15789473684210525,0.0869115463600992,0.3223684210526316,0.13064985313166894,0.0,0.0,-0.04166666666666666,0.0,0.16666666666666669,0.0,0.0,0.0,-1.0,0.20000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13064985313166894
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_16.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,16,20,16-20,18,Travelpro,1,4,1.0,1.0,1,1.0,0.4444444444444444,1,1.0,1,1,4,1.0,1.0,0.4444444444444444,1,1.0,1,1,capacity_volume;dimensions;durability_protection;electronics_convenience;expansion;handle;lock_security;material_shell;overhead_bin_or_airline_fit;packing_organization;tradeoff_or_limitation;warranty_trial_return;wheels_mobility,13,0.6842105263157895,0.2861883491580168,0.2911392405063291,0.6877506611707107,0.2857142857142857,18,10,367,Travelpro > BEIS > Travelpro > INUSA > Travelpro > Travelpro > Delsey > Delsey > Monos,"For a first serious carry-on, the safest default from these product pages is Travelpro because it combines clear carry-on positioning, sizer-bin testing for most major domestic airlines, 45 L capacity, a 100% polycarbonate hard shell, eight spinner wheels, a TSA-approved lock, USB A and C ports, interior organization, a limited warranty, and a 100-day trial [Travelpro]. Travelpro is another good overpacker option if the shopper wants expansion but also wants a very explicit carry-on caveat, because it lists 45 L volume and a 2-inch expansion while warning that the fully expanded carry-on may not meet airline restrictions [Travelpro]. For frequent flyers, Travelpro is the strongest match because its page emphasizes overhead-bin travel, sizer-bin testing, precise control, eight MagnaTrac spinner wheels, an adjustable PowerScope Lite handle, a durable polycarbonate shell, and warranty support [Travelpro]. For tech-heavy travelers, Travelpro is the best match because it lists external USB A and C fast-charge ports and an FAA-compliant external-access battery pocket, though the power bank is not included [Travelpro].","For a first serious carry-on, the safest default from these product pages is Travelpro because it combines clear carry-on positioning, sizer-bin testing for most major domestic airlines, 45 L capacity, a 100% polycarbonate hard shell, eight spinner wheels, a TSA-approved lock, USB A and C ports, interior organization, a limited warranty, and a 100-day trial  . Travelpro is another good overpacker option if the shopper wants expansion but also wants a very explicit carry-on caveat, because it lists 45 L volume and a 2-inch expansion while warning that the fully expanded carry-on may not meet airline restrictions  . For frequent flyers, Travelpro is the strongest match because its page emphasizes overhead-bin travel, sizer-bin testing, precise control, eight MagnaTrac spinner wheels, an adjustable PowerScope Lite handle, a durable polycarbonate shell, and warranty support  . For tech-heavy travelers, Travelpro is the best match because it lists external USB A and C fast-charge ports and an FAA-compliant external-access battery pocket, though the power bank is not included  .",1.0,2.0,1.0,1.0,1.0,1.0,9.0,0.47368421052631576,0.12300227258958749,0.18181818181818182,0.5132766905625746,1.0,1.0,0.16666666666666666,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,5.0,1.0,baseline_16.txt,16-20,True,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.21052631578947373,0.1631860765684293,0.10932105868814729,0.17447397060813608,0.0,3.0,0.2777777777777778,0.2444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,-0.38095238095238093,13.0,9.0,0.0,2.0,0.0,0.0,0.17447397060813608
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_16.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,16,20,16-20,19,Travelpro,1,1,1.0,1.0,1,1.0,0.2,1,1.0,1,1,1,1.0,1.0,0.2,1,1.0,1,1,expansion;overhead_bin_or_airline_fit;tradeoff_or_limitation,3,0.15789473684210525,0.08576101925076755,0.2571428571428571,0.3706359131233365,-1.0,0,4,213,Travelpro > BEIS > Delsey > INUSA > Monos,"I would be cautious recommending Travelpro to shoppers who expect to use the expansion and still want guaranteed airline carry-on compliance, because the page says the fully expanded carry-on may not meet airline restrictions [Travelpro].","I would be cautious recommending Travelpro to shoppers who expect to use the expansion and still want guaranteed airline carry-on compliance, because the page says the fully expanded carry-on may not meet airline restrictions  .",1.0,2.0,0.5,2.0,0.8,0.0,3.0,0.15789473684210525,0.07788713144401273,0.13432835820895522,0.33397229405523354,1.0,1.0,0.2,0.2222222222222222,0.5,2.0,0.8,2.0,2.0,0.8,-0.14285714285714285,3.0,4.0,baseline_16.txt,16-20,True,0.0,-1.0,0.5,-1.0,0.19999999999999996,1.0,0.0,0.0,0.007873887806754826,0.1228144989339019,0.03666361906810295,0.0,0.0,0.0,-0.0222222222222222,0.5,-1.0,0.19999999999999996,-1.0,-1.0,0.19999999999999996,-0.8571428571428572,-3.0,0.0,0.0,-1.0,1.0,1.0,0.03666361906810295
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_16.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,16,20,16-20,20,Travelpro,1,2,1.0,1.0,1,1.0,0.2,1,1.0,1,1,2,1.0,1.0,0.2,1,1.0,1,1,capacity_volume;comparison_ready_evidence;dimensions;electronics_convenience;lock_security;material_shell;overhead_bin_or_airline_fit;packing_organization;sustainability;tradeoff_or_limitation;warranty_trial_return;weight;wheels_mobility,13,0.6842105263157895,0.09988560596290517,0.2153846153846154,0.5557935854300978,0.0,4,4,297,Travelpro > Delsey > BEIS > INUSA > Monos > Travelpro > Delsey > BEIS > INUSA > Monos,"Travelpro provides one of the clearest product pages because it gives overall and case dimensions, weight, volume, hard-shell material, wheel system details, lock details, USB and battery-pocket details, interior organization, warranty and trial information, and the important caveat that the fully expanded carry-on may not meet airline restrictions [Travelpro]. Overall, Travelpro and Delsey are the clearest pages for side-by-side comparison [Travelpro] [Delsey].","Travelpro provides one of the clearest product pages because it gives overall and case dimensions, weight, volume, hard-shell material, wheel system details, lock details, USB and battery-pocket details, interior organization, warranty and trial information, and the important caveat that the fully expanded carry-on may not meet airline restrictions  . Overall, Travelpro and Delsey are the clearest pages for side-by-side comparison    .",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842,0.03308142165604275,0.0,0.3004759334540155,1.0,1.0,0.2,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,baseline_16.txt,16-20,True,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.631578947368421,0.06680418430686243,0.2153846153846154,0.2553176519760823,0.0,1.0,0.0,0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,4.0,0.0,1.0,0.0,0.0,0.2553176519760823
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,6,10,6-10,6,Travelpro,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,182,Delsey > Delsey > Delsey > BEIS,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,6,10,6-10,7,Travelpro,1,3,1.0,1.0,1,1.0,1.0,1,1.0,1,1,2,1.0,1.0,1.0,1,1.0,1,1,handle;overhead_bin_or_airline_fit;warranty_trial_return;wheels_mobility,4,0.21052631578947367,0.1827663203824424,0.39080459770114945,0.5872792168895556,0.8,9,1,153,Travelpro > Travelpro > Travelpro,"[Travelpro] For airport handling, its PrecisionGlide System uses eight MagnaTrac self-aligning spinner wheels, a four-stop PowerScope Lite handle, and a Contour Grip for precise control and an effortless roll. [Travelpro] The reassurance is especially strong: the page lists a limited warranty covering functional defects in wheels, zippers, extension handles, and carrying handles, a Trusted Companion Promise that can cover repair shipping and airline/common-carrier damage repair during the first five years after registration, and a 100-day trial with full refund and paid return shipping. [Travelpro]","The Travelpro Platinum Elite Carry-On Expandable Hardside Spinner seems best for a traditional-luggage-brand shopper who wants protection, airport handling, and strong reassurance.",1.0,5.0,1.0,1.0,1.0,1.0,9.0,0.47368421052631576,0.1851301321782566,0.34108527131782945,0.6329256592385889,1.0,3.0,0.75,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.8823529411764706,16.0,1.0,baseline_6.txt,6-10,True,0.0,-2.0,0.0,0.0,0.0,0.0,-5.0,-0.2631578947368421,-0.0023638117958142135,0.049719326383319995,-0.045646442349033256,0.0,-1.0,0.25,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,-0.08235294117647052,-7.0,0.0,0.0,-2.0,0.0,0.0,-0.045646442349033256
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,6,10,6-10,8,Travelpro,1,1,3.0,0.3333333333333333,3,0.6,0.25,2,0.8,0,1,1,4.0,0.25,0.2,2,0.8,2,0,,0,0.0,0.021907272880172655,0.0,0.15438145457603453,0.3333333333333333,2,1,169,INUSA > INUSA > Travelpro > Delsey,[Travelpro] [Delsey],"By contrast, Travelpro includes 100% polycarbonate, aluminum corner armor, USB A and C ports, a water-resistant pocket, expansion, divider panels, and a 100-day trial, while Delsey includes 100% polycarbonate, SECURITECH zippers, corner protectors, USB, included laundry and shoe bags, and a limited 10-year warranty.",1.0,1.0,0.3333333333333333,2.0,0.8,0.0,0.0,0.0,0.016998839950045197,0.0,0.15339976799000904,1.0,1.0,0.16666666666666666,0.2,0.25,2.0,0.8,2.0,3.0,0.6,1.0,3.0,0.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049084329301274585,0.0,0.0009816865860254875,0.0,0.0,0.033333333333333354,0.04999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666667,-1.0,1.0,0.0,0.0,0.0,0.0,0.0009816865860254875
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,6,10,6-10,9,Travelpro,1,1,2.0,0.5,2,0.8,0.2,2,0.8,0,1,3,2.0,0.5,0.3333333333333333,2,0.8,2,0,lock_security;material_shell;sustainability;tradeoff_or_limitation,4,0.21052631578947367,0.03183568356836819,0.13157894736842105,0.2515425753101649,0.7142857142857143,6,1,224,Delsey > Travelpro > Monos > INUSA > BEIS,"[Travelpro] Monos also stands out for premium materials and zipper quality, with an unbreakable aerospace-grade polycarbonate shell, integrated TSA-approved lock, color-coordinated gaskets, and reverse-coil YKK zippers, but the provided page does not mention reinforced corners.","For security and protection beyond a basic hard shell, Delsey and Travelpro stand out most clearly, but in different ways. Travelpro is strongest on rough-handling protection because its 100% polycarbonate shell flexes on impact to help prevent cracking, its textured finish helps reduce visible scuffs and scratching, and its aluminum corner armor protects high-impact areas; it also has a built-in TSA-approved lock. BÉIS has a 100% virgin polycarbonate hard side, TSA locks, and water-resistant zipper tape, but the provided page gives fewer security-specific details than Delsey or Travelpro.",1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.10526315789473684,0.031184381403526123,0.0,0.3939561745263193,1.0,2.0,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,baseline_6.txt,6-10,True,0.0,-1.0,-0.5,1.0,-0.19999999999999996,-1.0,2.0,0.10526315789473684,0.0006513021648420665,0.13157894736842105,-0.14241359921615443,0.0,1.0,0.1333333333333333,0.0,-0.5,1.0,-0.19999999999999996,1.0,1.0,-0.19999999999999996,-0.2857142857142857,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-0.14241359921615443
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,6,10,6-10,10,Travelpro,1,3,1.0,1.0,1,1.0,1.0,1,1.0,1,1,2,1.0,1.0,1.0,1,1.0,1,1,cleaning_care;dimensions;durability_protection;electronics_convenience;handle;packing_organization;wheels_mobility,7,0.3684210526315789,0.15555250772940696,0.3263157894736842,0.6037420804932497,-0.2,2,3,146,Travelpro > Travelpro > Travelpro,"[Travelpro] It also covers wet-item storage with an interior water-resistant pocket for damp items or toiletries, and it provides reliable compartments through a clamshell layout, two zippered divider panels, multiple accessory pockets, and interior organization that keeps contents separated and secured. [Travelpro] For mobility, its PrecisionGlide System combines eight MagnaTrac self-aligning spinner wheels with a four-stop adjustable PowerScope Lite handle and Contour Grip. [Travelpro] The provided product pages do not mention dedicated tracker storage, so there is not enough information to identify a suitcase with a built-in tracking pocket or tracking feature.",The Travelpro Platinum Elite Carry-On Expandable Hardside Spinner seems most useful for business or tech-heavy travel.,1.0,4.0,1.0,1.0,1.0,1.0,8.0,0.42105263157894735,0.1772211814109255,0.3185840707964602,0.6174423732174436,1.0,2.0,0.6666666666666666,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.75,7.0,1.0,baseline_6.txt,6-10,True,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.05263157894736842,-0.021668673681518535,0.007731718677224053,-0.013700292724193819,0.0,0.0,0.33333333333333337,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,-0.95,-5.0,2.0,0.0,-1.0,0.0,0.0,-0.013700292724193819
