comparison,mode,source_file_geo,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label_geo,question_id,product,cited_geo,ref_count_geo,first_citation_index,first_citation_score_geo,citation_position_proxy_geo,citation_position_score_geo,citation_share_of_voice_geo,recommendation_rank_proxy_geo,rank_score_proxy_geo,top1_cited_flag_geo,brand_mentioned_geo,brand_mention_count_geo,first_mention_index,first_mention_score_geo,mention_share_of_voice_geo,mention_position_proxy_geo,mention_position_score_geo,average_mention_position_proxy_geo,top1_mentioned_flag,feature_categories,feature_count_geo,feature_coverage_geo,tfidf_product_answer_similarity_geo,bigram_overlap_product_answer_geo,pais_product_answer_influence_score_geo,brand_context_sentiment_score_geo,brand_context_positive_hits_geo,brand_context_negative_hits_geo,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences,cited_current,ref_count_current,first_citation_score_current,recommendation_rank_proxy_current,rank_score_proxy_current,top1_cited_flag_current,feature_count_current,feature_coverage_current,tfidf_product_answer_similarity_current,bigram_overlap_product_answer_current,pais_product_answer_influence_score_current,brand_mentioned_current,brand_mention_count_current,mention_share_of_voice_current,citation_share_of_voice_current,first_mention_score_current,mention_position_proxy_current,mention_position_score_current,average_mention_position_proxy_current,citation_position_proxy_current,citation_position_score_current,brand_context_sentiment_score_current,brand_context_positive_hits_current,brand_context_negative_hits_current,source_file_current,prompt_set_label_current,current_baseline_match_found,delta_cited,delta_ref_count,delta_first_citation_score,delta_recommendation_rank_proxy,delta_rank_score_proxy,delta_top1_cited_flag,delta_feature_count,delta_feature_coverage,delta_tfidf_product_answer_similarity,delta_bigram_overlap_product_answer,delta_pais_product_answer_influence_score,delta_brand_mentioned,delta_brand_mention_count,delta_mention_share_of_voice,delta_citation_share_of_voice,delta_first_mention_score,delta_mention_position_proxy,delta_mention_position_score,delta_average_mention_position_proxy,delta_citation_position_proxy,delta_citation_position_score,delta_brand_context_sentiment_score,delta_brand_context_positive_hits,delta_brand_context_negative_hits,delta_citation_rate,delta_mean_ref_count,rank_improvement_geo_minus_current,delta_top1_cited_share,delta_pais
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_11.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,11,15,11-15,13,Travelpro,1,2,6.0,0.16666666666666666,6,0.0,0.16666666666666666,4,0.4,0,1,1,8.0,0.125,0.09090909090909091,4,0.4,4,0,durability_protection;material_shell;sustainability;tradeoff_or_limitation;warranty_trial_return,5,0.2631578947368421,0.02389841572629184,0.034482758620689655,0.26258367588573023,-0.2,2,3,266,Monos > Monos > Delsey > Delsey > BEIS > Travelpro > INUSA > Monos > Delsey > BEIS > Travelpro > INUSA,"[Travelpro]
INUSA describes highly tested materials, PC/ABS construction, durability, and a 10-year warranty, but the supplied text does not provide concrete sustainability-related information. [Monos] [Delsey] [BEIS] [Travelpro] [INUSA]","Travelpro focuses on durability, including a 100% polycarbonate shell, aluminum corner guards, and a limited warranty, but the supplied text does not provide concrete sustainability-related information.",1.0,2.0,0.3333333333333333,2.0,0.8,0.0,6.0,0.3157894736842105,0.08028512251721143,0.1511627906976744,0.33522267117826887,1.0,1.0,0.16666666666666666,0.2857142857142857,0.5,2.0,0.8,2.0,3.0,0.6,0.0,3.0,3.0,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,0.0,-0.16666666666666666,2.0,-0.4,0.0,-1.0,-0.05263157894736842,-0.05638670679091959,-0.11668003207698475,-0.07263899529253864,0.0,0.0,-0.07575757575757575,-0.11904761904761904,-0.375,2.0,-0.4,2.0,3.0,-0.6,-0.2,-1.0,0.0,0.0,0.0,-2.0,0.0,-0.07263899529253864
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_11.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,11,15,11-15,14,Travelpro,1,3,1.0,1.0,1,1.0,0.375,1,1.0,1,1,3,1.0,1.0,0.375,1,1.0,1,1,cleaning_care;dimensions;durability_protection;expansion;handle;lock_security;packing_organization;weight;wheels_mobility,9,0.47368421052631576,0.11224035706130057,0.2345679012345679,0.6023700987027085,0.5,3,1,327,Travelpro > Travelpro > BEIS > Delsey > Monos > INUSA > Travelpro > BEIS,"[Travelpro]
Travelpro also adds practical features such as a 2"" expansion option, multiple accessory pockets, an interior water-resistant pocket, a TSA-approved lock, self-aligning spinner wheels, and a four-stop adjustable handle. [Travelpro]
BEIS is the strongest convenience alternative for overpackers because it has a built-in weight indicator, 2"" expansion, compression straps, a retractable bag strap that can hold up to 15 lbs, a TSA lock, smooth 360-degree wheels, and separate pouches for dirty clothes, shoes, undergarments, and damp clothing. [Travelpro] [BEIS]","Travelpro seems the most useful overall for travel-day convenience if phone charging and access matter because it includes external USB-A and USB-C fast-charge ports, a dedicated external-access battery pocket for FAA-compliant power-bank storage, and a warning that the power bank is not included. Travelpro also adds practical features such as a 2"" expansion option, multiple accessory pockets, an interior water-resistant pocket, a TSA-approved lock, self-aligning spinner wheels, and a four-stop adjustable handle. If choosing one for the broadest travel-day convenience, Travelpro is the best pick for charging and access, while BEIS is a close second for weight-checking and carrying an extra bag on top.",1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.2631578947368421,0.07703042307036076,0.09259259259259259,0.3652598857836628,1.0,2.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.21052631578947367,0.035209933990939815,0.1419753086419753,0.23711021291904572,0.0,1.0,0.041666666666666685,0.175,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,1.0,0.0,2.0,0.0,0.0,0.23711021291904572
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_11.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,11,15,11-15,15,Travelpro,1,3,2.0,0.5,2,0.8,0.21428571428571427,2,0.8,0,1,5,2.0,0.5,0.2631578947368421,2,0.8,2,0,capacity_volume;cleaning_care;comparison_ready_evidence;dimensions;electronics_convenience;expansion;lock_security;packing_organization;sustainability;warranty_trial_return;weight;wheels_mobility,12,0.631578947368421,0.073528867696117,0.018867924528301886,0.4938517516921529,0.8333333333333334,11,1,330,Monos > Travelpro > BEIS > BEIS > Delsey > Delsey > INUSA > INUSA > BEIS > Delsey > INUSA > Travelpro > Monos > Travelpro,"[Travelpro]
BEIS gives useful information on dimensions, materials, care, capacity, weight, stain resistance, expansion, weight indicator, bag strap, organization, TSA lock, and wheels. [BEIS] [Delsey] [INUSA] [Travelpro]
The strongest information quality overall is Monos for global fit, care, and sustainability detail, and Travelpro for domestic fit, expansion warnings, charging detail, and warranty coverage. [Monos] [Travelpro]","Travelpro also has very strong information quality because it gives overall and case dimensions, weight, volume, sizer-bin testing language, a warning about expanded carry-on restrictions, charging details, material and scuff-visibility claims, warranty information, and return-trial information. Before purchase, shoppers should double-check exact airline size rules for BEIS, Delsey, INUSA, and expanded Travelpro; expanded exterior dimensions for BEIS and Travelpro; USB and power-bank requirements for Delsey and Travelpro; and sustainability specifics for Delsey. The strongest information quality overall is Monos for global fit, care, and sustainability detail, and Travelpro for domestic fit, expansion warnings, charging detail, and warranty coverage.",1.0,2.0,0.3333333333333333,2.0,0.8,0.0,9.0,0.47368421052631576,0.0879731353367777,0.12857142857142856,0.36495051679166635,1.0,1.0,0.2,0.2,0.5,2.0,0.8,2.0,3.0,0.6,0.2727272727272727,7.0,4.0,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,1.0,0.16666666666666669,0.0,0.0,0.0,3.0,0.15789473684210525,-0.014444267640660702,-0.10970350404312668,0.12890123490048655,0.0,4.0,0.06315789473684208,0.014285714285714263,0.0,0.0,0.0,0.0,-1.0,0.20000000000000007,0.5606060606060607,4.0,-3.0,0.0,1.0,0.0,0.0,0.12890123490048655
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_16.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,16,20,16-20,16,Travelpro,1,2,3.0,0.3333333333333333,3,0.6,0.25,3,0.6,0,1,4,3.0,0.3333333333333333,0.3076923076923077,3,0.6,3,0,capacity_volume;dimensions;durability_protection;lock_security;material_shell;overhead_bin_or_airline_fit;tradeoff_or_limitation;wheels_mobility,8,0.42105263157894735,0.1113832617145618,0.2545454545454545,0.3780023301738533,-0.3333333333333333,3,6,289,Monos > INUSA > Travelpro > Travelpro > BEIS > BEIS > Delsey > Delsey,"[Travelpro] The caution with Travelpro is that the product page says the fully expanded carry-on may not meet airline restrictions. [Travelpro]

BEIS also appears to meet the checklist because it is marketed as The Carry-On Roller, has a durable hard-shell exterior, 360° smooth wheels, a TSA-approved lock, and 49-61 L of capacity.","The products that most clearly meet the strict checklist are Monos, INUSA, and Travelpro, with a few airline-size cautions for Travelpro when expanded. Travelpro is marketed as a Carry-On Expandable Hardside Spinner, uses a 100% polycarbonate hard shell, has eight self-aligning spinner wheels, includes a built-in TSA-approved lock, and lists 45 L of volume. The caution with Travelpro is that the product page says the fully expanded carry-on may not meet airline restrictions.",1.0,2.0,0.25,3.0,0.6,0.0,7.0,0.3684210526315789,0.1519908550135757,0.3387096774193548,0.3715554998086008,1.0,1.0,0.16666666666666666,0.2222222222222222,0.3333333333333333,3.0,0.6,3.0,4.0,0.4,-0.5,1.0,3.0,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,0.0,0.08333333333333331,0.0,0.0,0.0,1.0,0.05263157894736842,-0.04060759329901391,-0.0841642228739003,0.006446830365252509,0.0,3.0,0.14102564102564105,0.02777777777777779,0.0,0.0,0.0,0.0,-1.0,0.19999999999999996,0.16666666666666669,2.0,3.0,0.0,0.0,0.0,0.0,0.006446830365252509
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_16.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,16,20,16-20,17,Travelpro,1,1,6.0,0.16666666666666666,6,0.0,0.1111111111111111,5,0.2,0,1,2,6.0,0.16666666666666666,0.16666666666666666,5,0.2,5,0,overhead_bin_or_airline_fit;weight,2,0.10526315789473684,0.02676479145586106,0.05128205128205128,0.15076456422909396,1.0,3,0,236,BEIS > BEIS > INUSA > Monos > Delsey > Travelpro > BEIS > INUSA > Monos,"[Monos] [Delsey] [Travelpro] My practical recommendation is BEIS for maximum space per pound with many features, INUSA for the lightest efficient option, and Monos for a more balanced default that keeps weight reasonable while providing a strong airline-fit claim.","Monos, Delsey, and Travelpro are more premium or feature-rich alternatives, but their listed ratios are closer together: Monos is 39.9 L at 7.01 lb, Delsey is 44 L at 7.7 lb, and Travelpro is 45 L at 8.1 lb.",1.0,1.0,0.1111111111111111,5.0,0.2,0.0,0.0,0.0,0.01517565316337196,0.0,0.10859068618822995,1.0,1.0,0.1111111111111111,0.1111111111111111,0.14285714285714285,5.0,0.2,5.0,9.0,0.0,0.0,1.0,1.0,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,2.0,0.10526315789473684,0.0115891382924891,0.05128205128205128,0.042173878040864005,0.0,1.0,0.05555555555555555,0.0,0.023809523809523808,0.0,0.0,0.0,-3.0,0.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.042173878040864005
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_16.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,16,20,16-20,18,Travelpro,1,2,5.0,0.2,5,0.2,0.2222222222222222,5,0.2,0,1,2,5.0,0.2,0.16666666666666666,5,0.2,5,0,comparison_ready_evidence;electronics_convenience;packing_organization;tradeoff_or_limitation,4,0.21052631578947367,0.11679030891997215,0.19718309859154928,0.30170745639728824,-0.09090909090909091,5,6,372,Monos > BEIS > Delsey > INUSA > Travelpro > Travelpro > Delsey > Delsey > BEIS,"[Travelpro]

For tech-heavy travelers, Travelpro is the best match because it has external USB-A and USB-C ports with fast-charge capabilities and a dedicated FAA-compliant external-access battery pocket, though the power bank is not included. [Travelpro] Delsey may interest tech-focused shoppers because the page lists a USB port, but the provided text does not give the same level of detail about charging setup or battery storage.","For frequent flyers, Travelpro is the strongest match because the page emphasizes overhead-bin travel, says the bag is sizer-bin tested for most major domestic airlines, and includes eight MagnaTrac self-aligning spinner wheels, a four-stop PowerScope Lite handle, a 100-day trial, and a limited warranty with a Trusted Companion Promise. For tech-heavy travelers, Travelpro is the best match because it has external USB-A and USB-C ports with fast-charge capabilities and a dedicated FAA-compliant external-access battery pocket, though the power bank is not included.",1.0,1.0,0.25,3.0,0.6,0.0,6.0,0.3157894736842105,0.03903816862424376,0.0,0.20429886179502418,1.0,1.0,0.2,0.16666666666666666,0.3333333333333333,3.0,0.6,3.0,4.0,0.4,0.6666666666666666,5.0,1.0,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,1.0,-0.04999999999999999,2.0,-0.39999999999999997,0.0,-2.0,-0.10526315789473684,0.07775214029572838,0.19718309859154928,0.09740859460226406,0.0,1.0,-0.033333333333333354,0.05555555555555555,-0.1333333333333333,2.0,-0.39999999999999997,2.0,1.0,-0.2,-0.7575757575757576,0.0,5.0,0.0,1.0,-2.0,0.0,0.09740859460226406
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_16.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,16,20,16-20,19,Travelpro,1,1,1.0,1.0,1,1.0,0.2,1,1.0,1,1,1,1.0,1.0,0.2,1,1.0,1,1,capacity_volume;expansion;trip_length,3,0.15789473684210525,0.021970537723924783,0.0,0.31930638824653934,-0.2,2,3,221,Travelpro > INUSA > Monos > BEIS > Delsey,"[Travelpro]

I would be cautious recommending INUSA to heavy overpackers or longer-trip travelers, because the page frames it as having overnight capacity and being suitable for weekend getaways, and its listed capacity is 37.72 L.","I would be cautious recommending Travelpro to someone who plans to rely on the expanded size while staying within strict carry-on limits, because the page says the fully expanded carry-on may not meet airline restrictions.",1.0,2.0,0.3333333333333333,3.0,0.6,0.0,8.0,0.42105263157894735,0.055034519194575277,0.06521739130434782,0.33833337218369003,1.0,2.0,0.25,0.25,0.3333333333333333,3.0,0.6,3.0,3.0,0.6,0.1111111111111111,10.0,8.0,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,-1.0,0.6666666666666667,-2.0,0.4,1.0,-5.0,-0.2631578947368421,-0.0330639814706505,-0.06521739130434782,-0.019026983937150688,0.0,-1.0,-0.04999999999999999,-0.04999999999999999,0.6666666666666667,-2.0,0.4,-2.0,-2.0,0.4,-0.3111111111111111,-8.0,-5.0,0.0,-1.0,2.0,1.0,-0.019026983937150688
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_16.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,16,20,16-20,20,Travelpro,1,1,1.0,1.0,1,1.0,0.1111111111111111,1,1.0,1,1,3,1.0,1.0,0.3,1,1.0,1,1,capacity_volume;comparison_ready_evidence;dimensions;lock_security;material_shell;overhead_bin_or_airline_fit;packing_organization;sustainability;warranty_trial_return;weight;wheels_mobility,11,0.5789473684210527,0.09453259373082522,0.10416666666666667,0.43365432576370894,0.2727272727272727,7,4,333,Travelpro > Monos > Monos > BEIS > BEIS > Delsey > Delsey > INUSA > INUSA,"[Travelpro]

Monos is also very easy to compare because it provides weight, volume, exterior measurements, shell material, spinner wheels, TSA-Accepted lock, included laundry and shoe bags, warranty, 100-day trial, review count, and a broad airline-fit claim across major airlines in North America, Europe, Asia, and Oceania.","Travelpro provides the clearest comparison page overall. It feels less complete than Travelpro or Monos for comparison because the provided text does not include review count, a trial period, a detailed USB explanation, or an airline-fit claim. It feels less complete than the strongest pages because the provided text does not give a return policy, detailed travel-fit caveat, trip-length range, or the same depth of feature explanation as Travelpro, Monos, or BEIS.",1.0,2.0,1.0,1.0,1.0,1.0,12.0,0.631578947368421,0.09411847494752232,0.09433962264150944,0.5259570945260819,1.0,2.0,0.2857142857142857,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6363636363636364,9.0,2.0,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.05263157894736836,0.00041411878330289975,0.00982704402515723,-0.09230276876237292,0.0,1.0,0.01428571428571429,-0.0888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,-0.36363636363636365,-2.0,2.0,0.0,-1.0,0.0,0.0,-0.09230276876237292
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_6.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,6,10,6-10,6,Travelpro,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,154,Delsey > Delsey > BEIS,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_6.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,6,10,6-10,7,Travelpro,1,1,3.0,0.3333333333333333,3,0.6,0.3333333333333333,2,0.8,0,1,2,4.0,0.25,0.4,2,0.8,2,0,,0,0.0,0.04874387582921571,0.0,0.15974877516584313,0.6,4,1,155,Delsey > Delsey > Travelpro,[Travelpro],"If warranty and return reassurance matter more than brand-history wording, Travelpro is the strongest alternative because it has a limited warranty, a Trusted Companion Promise that can cover shipping and common-carrier damage repair costs for the first five years after timely registration, and a 100-day trial with return shipping paid by Travelpro.",1.0,4.0,1.0,1.0,1.0,1.0,8.0,0.42105263157894735,0.1973987132842501,0.3032258064516129,0.6191741399403815,1.0,2.0,0.5,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.75,14.0,2.0,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,-3.0,-0.6666666666666667,1.0,-0.19999999999999996,-1.0,-8.0,-0.42105263157894735,-0.14865483745503438,-0.3032258064516129,-0.4594253647745384,0.0,0.0,-0.09999999999999998,-0.46666666666666673,-0.75,1.0,-0.19999999999999996,1.0,2.0,-0.4,-0.15000000000000002,-10.0,-1.0,0.0,-3.0,-1.0,-1.0,-0.4594253647745384
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_6.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,6,10,6-10,8,Travelpro,1,2,3.0,0.3333333333333333,3,0.6,0.2,2,0.8,0,1,2,4.0,0.25,0.18181818181818182,2,0.8,2,0,durability_protection;electronics_convenience;lock_security;material_shell;packing_organization;weight,6,0.3157894736842105,0.07198968670671634,0.18032786885245902,0.3379383457393876,1.0,5,0,178,INUSA > INUSA > Travelpro > Delsey > Monos > BEIS > Travelpro > Delsey > Monos > BEIS,"[INUSA] [Travelpro] [Delsey] [Monos] [BEIS]
You may also give up some premium protection or convenience features named on other pages, such as Travelpro’s 100% polycarbonate shell with aluminum corner armor and USB A & C ports, Delsey’s patented SECURITECH zip and USB port, Monos’s aerospace-grade polycarbonate shell and YKK reverse coil zippers, or BÉIS’s weight indicator and retractable bag strap. [Travelpro] [Delsey] [Monos] [BEIS]","Compared with higher-priced options, you may give up capacity, since INUSA lists 37.72 L while Travelpro lists 45 L, Delsey lists 44 L, Monos lists 39.9 L, and BÉIS lists 49-61 L. You may also give up some premium protection or convenience features named on other pages, such as Travelpro’s 100% polycarbonate shell with aluminum corner armor and USB A & C ports, Delsey’s patented SECURITECH zip and USB port, Monos’s aerospace-grade polycarbonate shell and YKK reverse coil zippers, or BÉIS’s weight indicator and retractable bag strap.",1.0,2.0,0.16666666666666666,4.0,0.4,0.0,7.0,0.3684210526315789,0.11087315327133972,0.18309859154929578,0.3233236299129781,1.0,2.0,0.18181818181818182,0.18181818181818182,0.16666666666666666,4.0,0.4,4.0,6.0,0.0,1.0,2.0,0.0,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,0.0,0.16666666666666666,-2.0,0.4,0.0,-1.0,-0.05263157894736842,-0.03888346656462338,-0.002770722696836758,0.014614715826409497,0.0,0.0,0.0,0.018181818181818188,0.08333333333333334,-2.0,0.4,-2.0,-3.0,0.6,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.014614715826409497
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_6.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,6,10,6-10,9,Travelpro,1,1,1.0,1.0,1,1.0,0.2,1,1.0,1,1,2,1.0,1.0,0.2222222222222222,1,1.0,1,1,comparison_ready_evidence;durability_protection;lock_security;material_shell;sustainability,5,0.2631578947368421,0.051658969663076384,0.05555555555555555,0.3546300395466504,1.0,7,0,210,Travelpro > Delsey > Monos > INUSA > BEIS,"[Travelpro]
Delsey stands out for zipper-security details because its patented SECURITECH zip is described as ultra-secure and resistant to intrusion, and the page also lists a TSA-Accepted Lock, corner protection, and 100% polycarbonate material.","Travelpro stands out for rough-handling protection because its 100% polycarbonate shell is described as flexing on impact to help prevent cracking, and it adds aluminum corner guards or corner armor, a textured finish to reduce visible scuffs or scratches, and a built-in TSA-approved lock. BÉIS has a durable hard-sided exterior, TSA lock, stain-resistant feature, and nylon zipper, but the provided page gives fewer protection specifics beyond the shell and lock than the Travelpro, Delsey, Monos, and INUSA pages.",1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.15789473684210525,0.07988679857476944,0.08333333333333333,0.3433896404167083,1.0,2.0,0.2222222222222222,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.10526315789473684,-0.02822782891169305,-0.027777777777777776,0.011240399129942125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.011240399129942125
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_6.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,6,10,6-10,10,Travelpro,1,3,1.0,1.0,1,1.0,0.75,1,1.0,1,1,2,1.0,1.0,0.6666666666666666,1,1.0,1,1,comparison_ready_evidence;electronics_convenience;handle;packing_organization;tradeoff_or_limitation;wheels_mobility,6,0.3157894736842105,0.10629985878945436,0.16666666666666666,0.559417866494733,-0.2,4,6,172,Travelpro > Travelpro > Delsey > Travelpro,"[Travelpro]
It also has smooth mobility features that fit airport-heavy business travel, including the PrecisionGlide System, eight MagnaTrac self-aligning spinner wheels, a four-stop PowerScope Lite handle, and a comfortable Contour Grip. [Travelpro]
Delsey is the closest alternative for tech travel because the page lists a USB port, removable pouch, dual-density wheels, intelligent compartments, dedicated pockets, and securing straps, but the page gives less detail than Travelpro about electronics access and battery storage. [Delsey] [Travelpro]
The provided product pages do not specifically mention a tracker pocket or tracking-device storage for any of the five products, so there is not enough information to pick a best option for that exact tracking-storage need.","Travelpro seems most useful for business or tech-heavy travel because it has external USB A & C ports with fast-charge capabilities, a dedicated external-access battery pocket for FAA-compliant power-bank storage, and a clamshell interior with two zippered divider panels, multiple accessory pockets, and a water-resistant pocket for damp items or toiletries. Delsey is the closest alternative for tech travel because the page lists a USB port, removable pouch, dual-density wheels, intelligent compartments, dedicated pockets, and securing straps, but the page gives less detail than Travelpro about electronics access and battery storage.",1.0,5.0,1.0,1.0,1.0,1.0,10.0,0.5263157894736842,0.276625895996703,0.4603174603174603,0.6796359561416965,1.0,2.0,0.6666666666666666,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,-0.14285714285714285,3.0,4.0,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,-2.0,0.0,0.0,0.0,0.0,-4.0,-0.21052631578947367,-0.17032603720724865,-0.2936507936507936,-0.12021808964696346,0.0,0.0,0.0,-0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,-0.05714285714285716,1.0,2.0,0.0,-2.0,0.0,0.0,-0.12021808964696346
